service_name,sa3_code,sa3_name,state,care_type,org_type,year,funding
North Eastern Community Home Care,40104.0,Campbelltown (SA),SA,Home Care,not_for_profit,2023,0.0
North Eastern Community Home Care,40104.0,Campbelltown (SA),SA,Home Care,not_for_profit,2024,0.0
North Eastern Community Home Care,40104.0,Campbelltown (SA),SA,Home Care,not_for_profit,2025,0.0
North Eastern Community Nursing Home,40104.0,Campbelltown (SA),SA,Residential,not_for_profit,2019,4717859.19
North Eastern Community Nursing Home,40104.0,Campbelltown (SA),SA,Residential,not_for_profit,2020,4888089.0
North Eastern Community Nursing Home,40104.0,Campbelltown (SA),SA,Residential,not_for_profit,2021,5594776.24
North Eastern Community Nursing Home,40104.0,Campbelltown (SA),SA,Residential,not_for_profit,2022,5599530.04
North Eastern Community Nursing Home,40104.0,Campbelltown (SA),SA,Residential,not_for_profit,2023,6631641.3
North Eastern Community Nursing Home,40104.0,Campbelltown (SA),SA,Residential,not_for_profit,2024,9200604.01
North Eastern Community Nursing Home,40104.0,Campbelltown (SA),SA,Residential,not_for_profit,2025,9863462.38
North Lakes Terrace Care Community,31402.0,North Lakes,QLD,Residential,profit,2021,10845950.37
North Lakes Terrace Care Community,31402.0,North Lakes,QLD,Residential,profit,2022,11376798.19
North Lakes Terrace Care Community,31402.0,North Lakes,QLD,Residential,profit,2023,11661368.32
North Lakes Terrace Care Community,31402.0,North Lakes,QLD,Residential,profit,2024,14993847.77
North Lakes Terrace Care Community,31402.0,North Lakes,QLD,Residential,profit,2025,16805531.08
North Midlands MPS,51104.0,Mid West,WA,Multi-Purpose Service,government,2019,1066996.7800000003
North Midlands MPS,51104.0,Mid West,WA,Multi-Purpose Service,government,2020,1222356.63
North Midlands MPS,51104.0,Mid West,WA,Multi-Purpose Service,government,2021,1332423.8699999999
North Midlands MPS,51104.0,Mid West,WA,Multi-Purpose Service,government,2022,1650713.4100000001
North Midlands MPS,51104.0,Mid West,WA,Multi-Purpose Service,government,2023,1683336.2
North Midlands MPS,51104.0,Mid West,WA,Multi-Purpose Service,government,2024,1793107.4299999997
North Rockhampton Nursing Centre,30803.0,Rockhampton,QLD,Residential,government,2019,4993440.69
North Rockhampton Nursing Centre,30803.0,Rockhampton,QLD,Residential,government,2020,5964972.96
North Rockhampton Nursing Centre,30803.0,Rockhampton,QLD,Residential,government,2021,6046480.66
North Rockhampton Nursing Centre,30803.0,Rockhampton,QLD,Residential,government,2022,6314646.07
North Rockhampton Nursing Centre,30803.0,Rockhampton,QLD,Residential,government,2023,8688721.47
North Rockhampton Nursing Centre,30803.0,Rockhampton,QLD,Residential,government,2024,11250607.61
North Rockhampton Nursing Centre,30803.0,Rockhampton,QLD,Residential,government,2025,12527101.84
North Transitional Care Program (NTCP),50401.0,Bayswater - Bassendean,WA,Transition Care,government,2019,3342542.4
North Transitional Care Program (NTCP),50401.0,Bayswater - Bassendean,WA,Transition Care,government,2020,3242101.14
North Transitional Care Program (NTCP),50401.0,Bayswater - Bassendean,WA,Transition Care,government,2021,3399486.31
North Transitional Care Program (NTCP),50401.0,Bayswater - Bassendean,WA,Transition Care,government,2022,3134794.0
North Transitional Care Program (NTCP),50401.0,Bayswater - Bassendean,WA,Transition Care,government,2023,4014368.36
North Transitional Care Program (NTCP),50401.0,Bayswater - Bassendean,WA,Transition Care,government,2024,6848785.76
North Transitional Care Program (NTCP),50401.0,Bayswater - Bassendean,WA,Transition Care,government,2025,9246897.96
North Western District Private Nursing Home,21005.0,Tullamarine - Broadmeadows,VIC,Residential,profit,2019,5578101.25
Northampton/Kalbarri MPS,51104.0,Mid West,WA,Multi-Purpose Service,government,2019,1435755.3
Northampton/Kalbarri MPS,51104.0,Mid West,WA,Multi-Purpose Service,government,2020,1554699.3099999996
Northampton/Kalbarri MPS,51104.0,Mid West,WA,Multi-Purpose Service,government,2021,1632040.2699999998
Northampton/Kalbarri MPS,51104.0,Mid West,WA,Multi-Purpose Service,government,2022,1740388.77
Northampton/Kalbarri MPS,51104.0,Mid West,WA,Multi-Purpose Service,government,2023,1671794.8999999997
Northampton/Kalbarri MPS,51104.0,Mid West,WA,Multi-Purpose Service,government,2024,1780373.8400000003
Northampton/Kalbarri Multi-Purpose Service,51104.0,Mid West,WA,Multi-Purpose Service,government,2025,2044932.5300000003
Northcote Mews,20602.0,Darebin - South,VIC,Residential,profit,2025,8313848.25
Northcourt Nursing Home,12504.0,Parramatta,NSW,Residential,not_for_profit,2019,2248204.67
Northcourt Nursing Home,12504.0,Parramatta,NSW,Residential,not_for_profit,2020,2374259.35
Northcourt Nursing Home,12504.0,Parramatta,NSW,Residential,not_for_profit,2021,2322261.96
Northcourt Nursing Home,12504.0,Parramatta,NSW,Residential,not_for_profit,2022,2342846.49
Northcourt Nursing Home,12504.0,Parramatta,NSW,Residential,not_for_profit,2023,2645468.33
Northcourt Nursing Home,12504.0,Parramatta,NSW,Residential,not_for_profit,2024,3521638.3
Northcourt Nursing Home,12504.0,Parramatta,NSW,Residential,not_for_profit,2025,3227807.56
Northern (BCG) Community Transition Care Program,50501.0,Joondalup,WA,Transition Care,government,2019,1326119.94
Northern (BCG) Community Transition Care Program,50501.0,Joondalup,WA,Transition Care,government,2020,1415471.2199999997
Northern (BCG) Community Transition Care Program,50501.0,Joondalup,WA,Transition Care,government,2021,1391670.47
Northern (BCG) Community Transition Care Program,50501.0,Joondalup,WA,Transition Care,government,2022,2043257.72
Northern (BCG) Community Transition Care Program,50501.0,Joondalup,WA,Transition Care,government,2023,1413488.49
Northern (BCG) Community Transition Care Program,50501.0,Joondalup,WA,Transition Care,government,2024,4797662.48
Northern (BCG) Community Transition Care Program,50501.0,Joondalup,WA,Transition Care,government,2025,6125092.38
Northern Adelaide Local Health Network - Transition Care Program,40203.0,Port Adelaide - East,SA,Transition Care,government,2019,5167087.92
Northern Adelaide Local Health Network - Transition Care Program,40203.0,Port Adelaide - East,SA,Transition Care,government,2020,5409763.2
Northern Adelaide Local Health Network - Transition Care Program,40203.0,Port Adelaide - East,SA,Transition Care,government,2021,5649150.21
Northern Adelaide Local Health Network - Transition Care Program,40203.0,Port Adelaide - East,SA,Transition Care,government,2022,5214654.14
Northern Adelaide Local Health Network - Transition Care Program,40203.0,Port Adelaide - East,SA,Transition Care,government,2023,5656788.35
Northern Adelaide Local Health Network - Transition Care Program,40203.0,Port Adelaide - East,SA,Transition Care,government,2024,4339580.72
Northern Adelaide Local Health Network - Transition Care Program,40203.0,Port Adelaide - East,SA,Transition Care,government,2025,6022934.47
Northern Beaches Community Care Packages,12203.0,Warringah,NSW,Home Care,not_for_profit,2019,1528575.42
Northern Beaches Community Care Packages,12203.0,Warringah,NSW,Home Care,not_for_profit,2020,1159995.1499999997
Northern Beaches Community Care Packages,12203.0,Warringah,NSW,Home Care,not_for_profit,2021,1166778.7
Northern Beaches Community Care Packages,12203.0,Warringah,NSW,Home Care,not_for_profit,2022,935172.4
Northern Beaches Community Care Packages,12203.0,Warringah,NSW,Home Care,not_for_profit,2023,698823.82
Northern Beaches Community Care Packages,12203.0,Warringah,NSW,Home Care,not_for_profit,2024,591371.41
Northern Beaches Community Care Packages,12203.0,Warringah,NSW,Home Care,not_for_profit,2025,429859.86
Northern Care at Home,40202.0,Playford,SA,Home Care,not_for_profit,2019,1931171.66000002
Northern Care at Home,40202.0,Playford,SA,Home Care,not_for_profit,2020,3276573.1500000004
Northern Care at Home,40202.0,Playford,SA,Home Care,not_for_profit,2021,4886553.33
Northern Care at Home,40202.0,Playford,SA,Home Care,not_for_profit,2022,6914278.04
Northern Care at Home,40202.0,Playford,SA,Home Care,not_for_profit,2023,9648136.66
Northern Care at Home,40202.0,Playford,SA,Home Care,not_for_profit,2024,11092021.44
Northern Care at Home,40202.0,Playford,SA,Home Care,not_for_profit,2025,12971808.33
Northern Community Care Program,40204.0,Salisbury,SA,Home Care,not_for_profit,2019,3705452.63000005
Northern Community Care Program,40204.0,Salisbury,SA,Home Care,not_for_profit,2020,6459165.44
Northern Community Care Program,40204.0,Salisbury,SA,Home Care,not_for_profit,2021,9366548.87
Northern Community Care Program,40204.0,Salisbury,SA,Home Care,not_for_profit,2022,9353967.54
Northern Community Care Program,40204.0,Salisbury,SA,Home Care,not_for_profit,2023,12934577.72
Northern Community Care Program,40204.0,Salisbury,SA,Home Care,not_for_profit,2024,17867488.0
Northern Community Care Program,40204.0,Salisbury,SA,Home Care,not_for_profit,2025,20802685.74
Northern Community Care Program Metro East,40204.0,Salisbury,SA,Home Care,not_for_profit,2019,741283.859999998
Northern Community Care Program Metro East,40204.0,Salisbury,SA,Home Care,not_for_profit,2020,486062.1399999999
Northern Community Care Program Metro East,40204.0,Salisbury,SA,Home Care,not_for_profit,2021,286559.38
Northern Community Care Program Metro East,40204.0,Salisbury,SA,Home Care,not_for_profit,2022,159308.77
Northern Community Care Program Metro East,40204.0,Salisbury,SA,Home Care,not_for_profit,2023,107411.84
Northern Community Care Program Metro East,40204.0,Salisbury,SA,Home Care,not_for_profit,2024,65757.08
Northern Community Services,40202.0,Playford,SA,Home Care,not_for_profit,2019,4145640.99000006
Northern Community Services,40202.0,Playford,SA,Home Care,not_for_profit,2020,6168804.3199999975
Northern Community Services,40202.0,Playford,SA,Home Care,not_for_profit,2021,6875369.3
Northern Community Services,40202.0,Playford,SA,Home Care,not_for_profit,2022,8218570.89
Northern Community Services,40202.0,Playford,SA,Home Care,not_for_profit,2023,10401020.58
Northern Community Services,40202.0,Playford,SA,Home Care,not_for_profit,2024,12192598.48
Northern Community Services - EACH,21101.0,Knox,VIC,Home Care,not_for_profit,2019,65183.71
Northern Community Services - EACH,21101.0,Knox,VIC,Home Care,not_for_profit,2021,0.0
Northern Extended Care at Home Program (NEACHP),40202.0,Playford,SA,Home Care,not_for_profit,2019,1609792.09
Northern Extended Care at Home Program (NEACHP),40202.0,Playford,SA,Home Care,not_for_profit,2020,1743173.3700000003
Northern Extended Care at Home Program (NEACHP),40202.0,Playford,SA,Home Care,not_for_profit,2021,1336494.17
Northern Gardens Aged Care,20601.0,Brunswick - Coburg,VIC,Residential,profit,2019,4475818.99
Northern Gardens Aged Care,20601.0,Brunswick - Coburg,VIC,Residential,profit,2020,4551662.83
Northern Gardens Aged Care,20601.0,Brunswick - Coburg,VIC,Residential,profit,2021,4537095.34
Northern Gardens Aged Care,20601.0,Brunswick - Coburg,VIC,Residential,profit,2022,4097650.65
Northern Gardens Aged Care,21003.0,Moreland - North,VIC,Residential,profit,2023,4938018.67
Northern Gardens Aged Care,21003.0,Moreland - North,VIC,Residential,profit,2024,6395195.16
Northern Gardens Aged Care,21003.0,Moreland - North,VIC,Residential,profit,2025,6802000.01
Northern Grampians Shire Council,21501.0,Grampians,VIC,Home Care,government,2023,0.0
Northern Health Home Care Packages - Level 2,20902.0,Darebin - North,VIC,Home Care,government,2023,8168693.95
Northern Health Home Care Packages - Level 2,20902.0,Darebin - North,VIC,Home Care,government,2024,9952346.97
Northern Health Home Care Packages - Level 2,20902.0,Darebin - North,VIC,Home Care,government,2025,10135511.11
Northern Health Home Care Packages - Level 2,20904.0,Whittlesea - Wallan,VIC,Home Care,government,2019,4048408.30000004
Northern Health Home Care Packages - Level 2,20904.0,Whittlesea - Wallan,VIC,Home Care,government,2020,6848463.579999999
Northern Health Home Care Packages - Level 2,20904.0,Whittlesea - Wallan,VIC,Home Care,government,2021,7214325.62
Northern Health Home Care Packages - Level 2,20904.0,Whittlesea - Wallan,VIC,Home Care,government,2022,7634418.18
Northern Health Home Care Packages - Level 4,20902.0,Darebin - North,VIC,Home Care,government,2023,541900.67
Northern Health Home Care Packages - Level 4,20902.0,Darebin - North,VIC,Home Care,government,2024,423469.8
Northern Health Home Care Packages - Level 4,20902.0,Darebin - North,VIC,Home Care,government,2025,315854.7
Northern Health Home Care Packages - Level 4,20904.0,Whittlesea - Wallan,VIC,Home Care,government,2019,1763665.90000001
Northern Health Home Care Packages - Level 4,20904.0,Whittlesea - Wallan,VIC,Home Care,government,2020,1436198.1900000006
Northern Health Home Care Packages - Level 4,20904.0,Whittlesea - Wallan,VIC,Home Care,government,2021,1203346.61
Northern Health Home Care Packages - Level 4,20904.0,Whittlesea - Wallan,VIC,Home Care,government,2022,818715.26
Northern Health Transition Care Program,20902.0,Darebin - North,VIC,Transition Care,government,2019,4758789.6
Northern Health Transition Care Program,20902.0,Darebin - North,VIC,Transition Care,government,2020,4710793.41
Northern Health Transition Care Program,20902.0,Darebin - North,VIC,Transition Care,government,2021,3920213.99
Northern Health Transition Care Program,20902.0,Darebin - North,VIC,Transition Care,government,2022,4560610.86
Northern Health Transition Care Program,20902.0,Darebin - North,VIC,Transition Care,government,2023,4828492.38
Northern Health Transition Care Program,20902.0,Darebin - North,VIC,Transition Care,government,2024,5549667.84
Northern Health Transition Care Program,20902.0,Darebin - North,VIC,Transition Care,government,2025,5735754.06
Northern Home Care 1,20902.0,Darebin - North,VIC,Home Care,not_for_profit,2019,1566736.86
Northern Home Care 1,20902.0,Darebin - North,VIC,Home Care,not_for_profit,2020,3559675.3100000005
Northern Home Care 1,20902.0,Darebin - North,VIC,Home Care,not_for_profit,2021,5745096.26
Northern Home Care 1,20902.0,Darebin - North,VIC,Home Care,not_for_profit,2022,6292828.73
Northern Home Care 1,20902.0,Darebin - North,VIC,Home Care,not_for_profit,2023,4794263.92
Northern Home Care 1,20902.0,Darebin - North,VIC,Home Care,not_for_profit,2024,4600174.95
Northern Home Care 1,20902.0,Darebin - North,VIC,Home Care,not_for_profit,2025,4107203.36
Northern Home Care 2,20902.0,Darebin - North,VIC,Home Care,not_for_profit,2019,2998450.39000001
Northern Home Care 2,20902.0,Darebin - North,VIC,Home Care,not_for_profit,2020,2811505.6600000006
Northern Home Care 2,20902.0,Darebin - North,VIC,Home Care,not_for_profit,2021,2866348.11
Northern Home Care 2,20902.0,Darebin - North,VIC,Home Care,not_for_profit,2022,2468046.93
Northern Home Care 2,20902.0,Darebin - North,VIC,Home Care,not_for_profit,2023,2246968.32
Northern Home Care 2,20902.0,Darebin - North,VIC,Home Care,not_for_profit,2024,2397041.53
Northern Home Care 2,20902.0,Darebin - North,VIC,Home Care,not_for_profit,2025,2424672.96
Northern Home Care 3,20902.0,Darebin - North,VIC,Home Care,not_for_profit,2019,2298777.40000003
Northern Home Care 3,20902.0,Darebin - North,VIC,Home Care,not_for_profit,2020,1815535.45
Northern Home Care 3,20902.0,Darebin - North,VIC,Home Care,not_for_profit,2021,1386190.28
Northern Home Care 3,20902.0,Darebin - North,VIC,Home Care,not_for_profit,2022,1019334.04
Northern Home Care 3,20902.0,Darebin - North,VIC,Home Care,not_for_profit,2023,622413.77
Northern Home Care 3,20902.0,Darebin - North,VIC,Home Care,not_for_profit,2024,256094.13
Northern Home Care 3,20902.0,Darebin - North,VIC,Home Care,not_for_profit,2025,344409.76
Northern Metro Care Packages Project,20602.0,Darebin - South,VIC,Home Care,not_for_profit,2019,2516679.34000003
Northern Metro Care Packages Project,20602.0,Darebin - South,VIC,Home Care,not_for_profit,2020,2765039.2099999995
Northern Metro Care Packages Project,20602.0,Darebin - South,VIC,Home Care,not_for_profit,2021,2593946.84
Northern Metro Care Packages Project,21205.0,Monash,VIC,Home Care,not_for_profit,2022,1902632.82
Northern Metro Care Packages Project,21205.0,Monash,VIC,Home Care,not_for_profit,2023,2021882.87
Northern Metro Care Packages Project,21205.0,Monash,VIC,Home Care,not_for_profit,2024,3606917.1
Northern Metro Care Packages Project,21205.0,Monash,VIC,Home Care,not_for_profit,2025,4881599.31
Northern Peninsula Area Home Care Services,31501.0,Far North,QLD,Home Care,government,2021,0.0
Northern Peninsula Area Home Care Services,31501.0,Far North,QLD,Home Care,government,2022,0.0
Northern Peninsula Area Home Care Services,31501.0,Far North,QLD,Home Care,government,2023,0.0
Northern Peninsula Area Home Care Services,31501.0,Far North,QLD,Home Care,government,2024,0.0
Northern Peninsula Area Home Care Services,31501.0,Far North,QLD,Home Care,government,2025,0.0
Northern Peninsula Community Option Project,31501.0,Far North,QLD,Home Care,government,2021,159957.74
Northern Peninsula Community Option Project,31501.0,Far North,QLD,Home Care,government,2022,145604.48
Northern Peninsula Community Option Project,31501.0,Far North,QLD,Home Care,government,2023,0.0
Northern Peninsula Community Option Project,31501.0,Far North,QLD,Home Care,government,2024,0.0
Northern Peninsula Community Option Project,31501.0,Far North,QLD,Home Care,government,2025,0.0
Northern Region Home Care Victoria,20703.0,Whitehorse - West,VIC,Home Care,profit,2019,443153.53
Northern Region Home Care Victoria,20703.0,Whitehorse - West,VIC,Home Care,profit,2020,350007.3099999997
Northern Region Home Care Victoria,20703.0,Whitehorse - West,VIC,Home Care,profit,2021,327277.59
Northern Region Home Care Victoria,20703.0,Whitehorse - West,VIC,Home Care,profit,2022,255075.76
Northern Region Home Care Victoria,20703.0,Whitehorse - West,VIC,Home Care,profit,2023,245570.1
Northern Region Home Care Victoria,20703.0,Whitehorse - West,VIC,Home Care,profit,2024,303045.79
Northern Region Home Care Victoria,20703.0,Whitehorse - West,VIC,Home Care,profit,2025,296853.21
